Año,Municipio,Bien jurídico afectado,Tipo de delito,Subtipo de delito,Modalidad,Enero,Febrero,Marzo,Abril,Mayo,Junio
2023,Jonuta,La sociedad,Otros delitos contra la sociedad,Otros delitos contra la sociedad,Otros delitos contra la sociedad,0,0,0,0,0,0
2023,Jonuta,Otros bienes jurídicos afectados (del fuero común),Narcomenudeo,Narcomenudeo,Narcomenudeo,0,0,0,0,0,0
2023,Jonuta,Otros bienes jurídicos afectados (del fuero común),Amenazas,Amenazas,Amenazas,5,0,3,1,0,3
2023,Jonuta,Otros bienes jurídicos afectados (del fuero común),Allanamiento de morada,Allanamiento de morada,Allanamiento de morada,0,0,0,0,0,1
2023,Jonuta,Otros bienes jurídicos afectados (del fuero común),Evasión de presos,Evasión de presos,Evasión de presos,0,0,0,0,0,0
2023,Jonuta,Otros bienes jurídicos afectados (del fuero común),Falsedad,Falsedad,Falsedad,0,0,0,0,1,0
2023,Jonuta,Otros bienes jurídicos afectados (del fuero común),Falsificación,Falsificación,Falsificación,0,0,0,0,0,0
2023,Jonuta,Otros bienes jurídicos afectados (del fuero común),Contra el medio ambiente,Contra el medio ambiente,Contra el medio ambiente,0,0,0,0,0,0
2023,Jonuta,Otros bienes jurídicos afectados (del fuero común),Delitos cometidos por servidores públicos,Delitos cometidos por servidores públicos,Delitos cometidos por servidores públicos,1,0,0,0,0,0
2023,Jonuta,Otros bienes jurídicos afectados (del fuero común),Electorales,Electorales,Electorales,0,0,0,0,0,0
2023,Jonuta,Otros bienes jurídicos afectados (del fuero común),Otros delitos del Fuero Común,Otros delitos del Fuero Común,Otros delitos del Fuero Común,5,6,9,7,6,3
2023,Macuspana,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma de fuego,6,0,0,0,0,0
2023,Macuspana,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma blanca,0,0,0,1,0,1
2023,Macuspana,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con otro elemento,0,0,0,0,1,0
2023,Macuspana,La vida y la Integridad corporal,Homicidio,Homicidio doloso,No especificado,0,0,0,0,0,0
2023,Macuspana,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con arma de fuego,0,0,0,0,0,0
2023,Macuspana,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con arma blanca,0,0,0,0,0,0
2023,Macuspana,La vida y la Integridad corporal,Homicidio,Homicidio culposo,En accidente de tránsito,1,3,1,0,1,1
2023,Macuspana,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con otro elemento,0,0,0,0,0,0
2023,Macuspana,La vida y la Integridad corporal,Homicidio,Homicidio culposo,No especificado,0,0,0,0,0,0
2023,Macuspana,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con arma de fuego,0,0,0,0,1,1
2023,Macuspana,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con arma blanca,3,1,2,3,3,1
2023,Macuspana,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con otro elemento,0,0,0,0,0,0
2023,Macuspana,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,No especificado,20,10,24,12,16,15
2023,Macuspana,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con arma de fuego,0,0,0,0,0,0
2023,Macuspana,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con arma blanca,0,0,0,0,0,0
2023,Macuspana,La vida y la Integridad corporal,Lesiones,Lesiones culposas,En accidente de tránsito,1,3,7,2,3,4
2023,Macuspana,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con otro elemento,0,0,0,0,0,0
2023,Macuspana,La vida y la Integridad corporal,Lesiones,Lesiones culposas,No especificado,0,0,0,0,0,0
2023,Macuspana,La vida y la Integridad corporal,Feminicidio,Feminicidio,Con arma de fuego,0,0,0,0,0,0
2023,Macuspana,La vida y la Integridad corporal,Feminicidio,Feminicidio,Con arma blanca,0,0,0,0,0,0
2023,Macuspana,La vida y la Integridad corporal,Feminicidio,Feminicidio,Con otro elemento,0,0,0,0,0,0
2023,Macuspana,La vida y la Integridad corporal,Feminicidio,Feminicidio,No especificado,0,0,0,0,0,0
2023,Macuspana,La vida y la Integridad corporal,Aborto,Aborto,Aborto,0,0,0,0,0,0
2023,Macuspana,La vida y la Integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,3,2,4,3,7,2
2023,Macuspana,Libertad personal,Secuestro,Secuestro,Secuestro extorsivo,0,0,0,0,0,1
2023,Macuspana,Libertad personal,Secuestro,Secuestro,Secuestro con calidad de rehén,0,0,0,0,0,0
2023,Macuspana,Libertad personal,Secuestro,Secuestro,Secuestro para causar daño,0,0,0,0,0,0
2023,Macuspana,Libertad personal,Secuestro,Secuestro,Secuestro exprés,0,0,0,0,0,0
2023,Macuspana,Libertad personal,Secuestro,Secuestro,Otro tipo de secuestros,0,0,0,0,0,0
2023,Macuspana,Libertad personal,Tráfico de menores,Tráfico de menores,Tráfico de menores,0,0,0,0,0,0
2023,Macuspana,Libertad personal,Rapto,Rapto,Rapto,0,0,0,0,0,0
2023,Macuspana,Libertad personal,Otros delitos que atentan contra la libertad personal,Otros delitos que atentan contra la libertad personal,Otros delitos que atentan contra la libertad personal,6,1,4,1,5,4
2023,Macuspana,La libertad y la seguridad sexual,Abuso sexual,Abuso sexual,Abuso sexual,1,1,1,1,2,5
2023,Macuspana,La libertad y la seguridad sexual,Acoso sexual,Acoso sexual,Acoso sexual,0,0,0,0,0,0
2023,Macuspana,La libertad y la seguridad sexual,Hostigamiento sexual,Hostigamiento sexual,Hostigamiento sexual,0,0,0,3,2,0
2023,Macuspana,La libertad y la seguridad sexual,Violación simple,Violación simple,Violación simple,1,1,1,0,2,5
2023,Macuspana,La libertad y la seguridad sexual,Violación equiparada,Violación equiparada,Violación equiparada,0,0,0,0,0,0
2023,Macuspana,La libertad y la seguridad sexual,Incesto,Incesto,Incesto,0,0,0,0,0,0
2023,Macuspana,La libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,3,4,5,3,4,3
2023,Macuspana,El patrimonio,Robo,Robo a casa habitación,Con violencia,0,1,0,0,0,0
2023,Macuspana,El patrimonio,Robo,Robo a casa habitación,Sin violencia,7,5,6,2,7,2
2023,Macuspana,El patrimonio,Robo,Robo de vehículo automotor,Robo de coche de 4 ruedas Con violencia,0,1,1,1,0,0
2023,Macuspana,El patrimonio,Robo,Robo de vehículo automotor,Robo de coche de 4 ruedas Sin violencia,0,1,0,2,2,0
2023,Macuspana,El patrimonio,Robo,Robo de vehículo automotor,Robo de motocicleta Con violencia,4,4,3,2,0,0
2023,Macuspana,El patrimonio,Robo,Robo de vehículo automotor,Robo de motocicleta Sin violencia,3,2,3,5,4,2
2023,Macuspana,El patrimonio,Robo,Robo de vehículo automotor,Robo de embarcaciones pequeñas y grandes Con violencia,0,0,0,0,0,0
2023,Macuspana,El patrimonio,Robo,Robo de vehículo automotor,Robo de embarcaciones pequeñas y grandes Sin violencia,0,0,0,0,0,0
2023,Macuspana,El patrimonio,Robo,Robo de autopartes,Con violencia,0,0,0,0,0,0
2023,Macuspana,El patrimonio,Robo,Robo de autopartes,Sin violencia,0,0,0,0,0,0
2023,Macuspana,El patrimonio,Robo,Robo a transportista,Con violencia,0,0,0,0,0,0
2023,Macuspana,El patrimonio,Robo,Robo a transportista,Sin violencia,0,0,0,0,0,0
2023,Macuspana,El patrimonio,Robo,Robo a transeúnte en vía pública,Con violencia,8,8,4,4,10,7
2023,Macuspana,El patrimonio,Robo,Robo a transeúnte en vía pública,Sin violencia,0,0,0,0,0,0
2023,Macuspana,El patrimonio,Robo,Robo a transeúnte en espacio abierto al público,Con violencia,0,0,0,0,0,0
2023,Macuspana,El patrimonio,Robo,Robo a transeúnte en espacio abierto al público,Sin violencia,0,0,0,0,0,0
2023,Macuspana,El patrimonio,Robo,Robo en transporte público individual,Con violencia,0,0,0,0,0,0
2023,Macuspana,El patrimonio,Robo,Robo en transporte público individual,Sin violencia,0,0,0,0,0,0
2023,Macuspana,El patrimonio,Robo,Robo en transporte público colectivo,Con violencia,0,0,0,0,0,0
2023,Macuspana,El patrimonio,Robo,Robo en transporte público colectivo,Sin violencia,0,0,0,0,0,0
2023,Macuspana,El patrimonio,Robo,Robo en transporte individual,Con violencia,0,0,0,0,0,0
2023,Macuspana,El patrimonio,Robo,Robo en transporte individual,Sin violencia,0,0,0,0,0,0
2023,Macuspana,El patrimonio,Robo,Robo a institución bancaria,Con violencia,0,0,0,0,0,0
2023,Macuspana,El patrimonio,Robo,Robo a institución bancaria,Sin violencia,0,0,0,0,0,0
2023,Macuspana,El patrimonio,Robo,Robo a negocio,Con violencia,0,0,0,0,0,0
2023,Macuspana,El patrimonio,Robo,Robo a negocio,Sin violencia,1,1,0,2,1,0
2023,Macuspana,El patrimonio,Robo,Robo de ganado,Con violencia,0,0,0,0,0,0
2023,Macuspana,El patrimonio,Robo,Robo de ganado,Sin violencia,8,2,8,9,2,4
2023,Macuspana,El patrimonio,Robo,Robo de maquinaria,Robo de herramienta industrial o agrícola Con violencia,0,0,0,0,0,0
2023,Macuspana,El patrimonio,Robo,Robo de maquinaria,Robo de herramienta industrial o agrícola Sin violencia,0,0,0,0,0,0
2023,Macuspana,El patrimonio,Robo,Robo de maquinaria,Robo de tractores Con violencia,0,0,0,0,0,0
2023,Macuspana,El patrimonio,Robo,Robo de maquinaria,Robo de tractores Sin violencia,0,0,0,0,0,0
2023,Macuspana,El patrimonio,Robo,Robo de maquinaria,"Robo de cables, tubos y otros objetos destinados a servicios públicos Con violencia",0,0,0,0,0,0
2023,Macuspana,El patrimonio,Robo,Robo de maquinaria,"Robo de cables, tubos y otros objetos destinados a servicios públicos Sin violencia",0,0,0,0,0,0
2023,Macuspana,El patrimonio,Robo,Otros robos,Con violencia,2,0,0,7,0,0
2023,Macuspana,El patrimonio,Robo,Otros robos,Sin violencia,11,8,12,12,22,17
2023,Macuspana,El patrimonio,Fraude,Fraude,Fraude,6,3,11,5,4,3
2023,Macuspana,El patrimonio,Abuso de confianza,Abuso de confianza,Abuso de confianza,5,2,5,4,4,1
2023,Macuspana,El patrimonio,Extorsión,Extorsión,Extorsión,1,2,3,1,1,0
2023,Macuspana,El patrimonio,Daño a la propiedad,Daño a la propiedad,Daño a la propiedad,11,16,15,18,18,19
2023,Macuspana,El patrimonio,Despojo,Despojo,Despojo,3,1,3,4,3,7
2023,Macuspana,El patrimonio,Otros delitos contra el patrimonio,Otros delitos contra el patrimonio,Otros delitos contra el patrimonio,1,1,1,0,1,0
2023,Macuspana,La familia,Violencia familiar,Violencia familiar,Violencia familiar,38,37,51,46,59,70
2023,Macuspana,La familia,Violencia de género en todas sus modalidades distinta a la violencia familiar,Violencia de género en todas sus modalidades distinta a la violencia familiar,Violencia de género en todas sus modalidades distinta a la violencia familiar,0,0,0,0,0,0
2023,Macuspana,La familia,Incumplimiento de obligaciones de asistencia familiar,Incumplimiento de obligaciones de asistencia familiar,Incumplimiento de obligaciones de asistencia familiar,3,2,3,7,5,2
2023,Macuspana,La familia,Otros delitos contra la familia,Otros delitos contra la familia,Otros delitos contra la familia,0,0,0,0,0,0
2023,Macuspana,La sociedad,Corrupción de menores,Corrupción de menores,Corrupción de menores,0,1,0,0,0,0
2023,Macuspana,La sociedad,Trata de personas,Trata de personas,Trata de personas,0,0,0,0,0,0
2023,Macuspana,La sociedad,Otros delitos contra la sociedad,Otros delitos contra la sociedad,Otros delitos contra la sociedad,0,0,0,0,0,0
2023,Macuspana,Otros bienes jurídicos afectados (del fuero común),Narcomenudeo,Narcomenudeo,Narcomenudeo,1,0,0,0,0,0
2023,Macuspana,Otros bienes jurídicos afectados (del fuero común),Amenazas,Amenazas,Amenazas,31,18,27,22,28,29
2023,Macuspana,Otros bienes jurídicos afectados (del fuero común),Allanamiento de morada,Allanamiento de morada,Allanamiento de morada,1,1,1,1,4,2
2023,Macuspana,Otros bienes jurídicos afectados (del fuero común),Evasión de presos,Evasión de presos,Evasión de presos,0,0,0,0,0,0
2023,Macuspana,Otros bienes jurídicos afectados (del fuero común),Falsedad,Falsedad,Falsedad,2,0,1,0,0,0
2023,Macuspana,Otros bienes jurídicos afectados (del fuero común),Falsificación,Falsificación,Falsificación,1,0,2,0,1,2
2023,Macuspana,Otros bienes jurídicos afectados (del fuero común),Contra el medio ambiente,Contra el medio ambiente,Contra el medio ambiente,0,0,0,0,0,0
2023,Macuspana,Otros bienes jurídicos afectados (del fuero común),Delitos cometidos por servidores públicos,Delitos cometidos por servidores públicos,Delitos cometidos por servidores públicos,0,1,0,0,3,2
2023,Macuspana,Otros bienes jurídicos afectados (del fuero común),Electorales,Electorales,Electorales,0,0,0,0,0,0
2023,Macuspana,Otros bienes jurídicos afectados (del fuero común),Otros delitos del Fuero Común,Otros delitos del Fuero Común,Otros delitos del Fuero Común,46,32,31,24,33,39
2023,Nacajuca,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma de fuego,1,0,0,0,0,0
2023,Nacajuca,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con arma blanca,0,0,0,0,2,0
2023,Nacajuca,La vida y la Integridad corporal,Homicidio,Homicidio doloso,Con otro elemento,0,0,1,1,0,0
2023,Nacajuca,La vida y la Integridad corporal,Homicidio,Homicidio doloso,No especificado,0,0,0,0,0,0
2023,Nacajuca,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con arma de fuego,0,0,0,0,0,0
2023,Nacajuca,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con arma blanca,0,0,0,0,0,0
2023,Nacajuca,La vida y la Integridad corporal,Homicidio,Homicidio culposo,En accidente de tránsito,1,0,2,0,0,0
2023,Nacajuca,La vida y la Integridad corporal,Homicidio,Homicidio culposo,Con otro elemento,0,0,0,0,0,0
2023,Nacajuca,La vida y la Integridad corporal,Homicidio,Homicidio culposo,No especificado,0,0,0,0,0,0
2023,Nacajuca,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con arma de fuego,0,0,0,0,1,0
2023,Nacajuca,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con arma blanca,2,0,1,0,0,0
2023,Nacajuca,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,Con otro elemento,0,0,0,0,0,0
2023,Nacajuca,La vida y la Integridad corporal,Lesiones,Lesiones dolosas,No especificado,18,7,8,10,26,19
2023,Nacajuca,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con arma de fuego,0,0,0,0,0,0
2023,Nacajuca,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con arma blanca,0,0,0,0,0,0
2023,Nacajuca,La vida y la Integridad corporal,Lesiones,Lesiones culposas,En accidente de tránsito,8,4,2,5,3,12
2023,Nacajuca,La vida y la Integridad corporal,Lesiones,Lesiones culposas,Con otro elemento,0,0,0,0,0,0
2023,Nacajuca,La vida y la Integridad corporal,Lesiones,Lesiones culposas,No especificado,0,0,0,0,0,0
2023,Nacajuca,La vida y la Integridad corporal,Feminicidio,Feminicidio,Con arma de fuego,0,0,0,0,0,0
2023,Nacajuca,La vida y la Integridad corporal,Feminicidio,Feminicidio,Con arma blanca,0,0,0,0,0,0
2023,Nacajuca,La vida y la Integridad corporal,Feminicidio,Feminicidio,Con otro elemento,0,0,0,0,0,0
2023,Nacajuca,La vida y la Integridad corporal,Feminicidio,Feminicidio,No especificado,0,0,0,0,0,0
2023,Nacajuca,La vida y la Integridad corporal,Aborto,Aborto,Aborto,0,0,0,0,0,0
2023,Nacajuca,La vida y la Integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,Otros delitos que atentan contra la vida y la integridad corporal,2,6,6,5,7,3
2023,Nacajuca,Libertad personal,Secuestro,Secuestro,Secuestro extorsivo,0,0,0,0,0,0
2023,Nacajuca,Libertad personal,Secuestro,Secuestro,Secuestro con calidad de rehén,0,0,0,0,0,0
2023,Nacajuca,Libertad personal,Secuestro,Secuestro,Secuestro para causar daño,0,0,0,0,0,0
2023,Nacajuca,Libertad personal,Secuestro,Secuestro,Secuestro exprés,0,0,0,0,0,0
2023,Nacajuca,Libertad personal,Secuestro,Secuestro,Otro tipo de secuestros,0,0,0,0,0,0
2023,Nacajuca,Libertad personal,Tráfico de menores,Tráfico de menores,Tráfico de menores,0,0,0,0,0,0
2023,Nacajuca,Libertad personal,Rapto,Rapto,Rapto,0,0,0,0,0,0
2023,Nacajuca,Libertad personal,Otros delitos que atentan contra la libertad personal,Otros delitos que atentan contra la libertad personal,Otros delitos que atentan contra la libertad personal,2,1,2,3,3,4
2023,Nacajuca,La libertad y la seguridad sexual,Abuso sexual,Abuso sexual,Abuso sexual,0,0,1,0,2,1
2023,Nacajuca,La libertad y la seguridad sexual,Acoso sexual,Acoso sexual,Acoso sexual,0,0,0,0,0,0
2023,Nacajuca,La libertad y la seguridad sexual,Hostigamiento sexual,Hostigamiento sexual,Hostigamiento sexual,1,0,1,1,2,2
2023,Nacajuca,La libertad y la seguridad sexual,Violación simple,Violación simple,Violación simple,3,0,2,0,3,2
2023,Nacajuca,La libertad y la seguridad sexual,Violación equiparada,Violación equiparada,Violación equiparada,0,0,0,0,0,0
2023,Nacajuca,La libertad y la seguridad sexual,Incesto,Incesto,Incesto,0,0,0,0,0,0
2023,Nacajuca,La libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,Otros delitos que atentan contra la libertad y la seguridad sexual,5,3,3,5,4,10
2023,Nacajuca,El patrimonio,Robo,Robo a casa habitación,Con violencia,0,1,0,0,0,0
2023,Nacajuca,El patrimonio,Robo,Robo a casa habitación,Sin violencia,5,4,2,4,2,2
2023,Nacajuca,El patrimonio,Robo,Robo de vehículo automotor,Robo de coche de 4 ruedas Con violencia,0,0,0,0,0,0
2023,Nacajuca,El patrimonio,Robo,Robo de vehículo automotor,Robo de coche de 4 ruedas Sin violencia,4,2,5,1,3,1
2023,Nacajuca,El patrimonio,Robo,Robo de vehículo automotor,Robo de motocicleta Con violencia,1,0,0,0,0,0
2023,Nacajuca,El patrimonio,Robo,Robo de vehículo automotor,Robo de motocicleta Sin violencia,4,1,6,3,1,2
2023,Nacajuca,El patrimonio,Robo,Robo de vehículo automotor,Robo de embarcaciones pequeñas y grandes Con violencia,0,0,0,0,0,0
2023,Nacajuca,El patrimonio,Robo,Robo de vehículo automotor,Robo de embarcaciones pequeñas y grandes Sin violencia,0,0,0,0,0,0
2023,Nacajuca,El patrimonio,Robo,Robo de autopartes,Con violencia,0,0,0,0,0,0
2023,Nacajuca,El patrimonio,Robo,Robo de autopartes,Sin violencia,0,0,0,0,0,0
2023,Nacajuca,El patrimonio,Robo,Robo a transportista,Con violencia,0,0,0,0,0,0
2023,Nacajuca,El patrimonio,Robo,Robo a transportista,Sin violencia,0,0,0,0,0,0
2023,Nacajuca,El patrimonio,Robo,Robo a transeúnte en vía pública,Con violencia,3,5,2,2,2,2
2023,Nacajuca,El patrimonio,Robo,Robo a transeúnte en vía pública,Sin violencia,0,0,0,0,0,0
2023,Nacajuca,El patrimonio,Robo,Robo a transeúnte en espacio abierto al público,Con violencia,0,0,0,0,0,0
2023,Nacajuca,El patrimonio,Robo,Robo a transeúnte en espacio abierto al público,Sin violencia,0,0,0,0,0,0
2023,Nacajuca,El patrimonio,Robo,Robo en transporte público individual,Con violencia,0,0,0,0,0,0
2023,Nacajuca,El patrimonio,Robo,Robo en transporte público individual,Sin violencia,0,0,0,0,0,0
2023,Nacajuca,El patrimonio,Robo,Robo en transporte público colectivo,Con violencia,0,0,0,0,0,0
2023,Nacajuca,El patrimonio,Robo,Robo en transporte público colectivo,Sin violencia,0,0,0,0,0,0
2023,Nacajuca,El patrimonio,Robo,Robo en transporte individual,Con violencia,0,0,0,0,0,0
2023,Nacajuca,El patrimonio,Robo,Robo en transporte individual,Sin violencia,0,0,0,0,0,0
2023,Nacajuca,El patrimonio,Robo,Robo a institución bancaria,Con violencia,0,0,0,0,0,0
2023,Nacajuca,El patrimonio,Robo,Robo a institución bancaria,Sin violencia,0,0,0,0,0,0
2023,Nacajuca,El patrimonio,Robo,Robo a negocio,Con violencia,1,0,0,1,0,0
2023,Nacajuca,El patrimonio,Robo,Robo a negocio,Sin violencia,4,0,2,1,1,0
2023,Nacajuca,El patrimonio,Robo,Robo de ganado,Con violencia,0,0,0,0,0,0
